student_id,month,subject,lectures_conducted,lectures_attended,absences,attendance_percentage,prev_sem_attendance,trend,risk_label
STU0367,1,SUB1,23,21,2,93.03,84.3,declining,SAFE
STU0367,2,SUB2,23,21,2,93.85,84.3,declining,SAFE
STU0367,3,SUB1,24,21,3,90.37,84.3,declining,SAFE
STU0367,4,SUB3,19,17,2,92.27,84.3,declining,SAFE
STU0367,5,SUB3,24,20,4,85.16,84.3,declining,SAFE
STU0367,6,SUB2,21,17,4,84.78,84.3,declining,SAFE
STU0368,1,SUB4,18,12,6,69.7,51.1,declining,WARNING
STU0368,2,SUB3,22,14,8,67.28,51.1,declining,WARNING
STU0368,3,SUB2,21,13,8,66.46,51.1,declining,WARNING
STU0368,4,SUB3,22,14,8,65.0,51.1,declining,WARNING
STU0368,5,SUB3,21,13,8,65.47,51.1,declining,WARNING
STU0368,6,SUB5,22,13,9,59.59,51.1,declining,HIGH_RISK
STU0369,1,SUB5,20,12,8,60.44,58.0,stable,HIGH_RISK
STU0369,2,SUB5,18,10,8,60.87,58.0,stable,HIGH_RISK
STU0369,3,SUB1,19,11,8,60.94,58.0,stable,HIGH_RISK
STU0369,4,SUB5,20,12,8,62.38,58.0,stable,HIGH_RISK
STU0369,5,SUB1,23,13,10,60.1,58.0,stable,HIGH_RISK
STU0369,6,SUB4,22,13,9,62.62,58.0,stable,HIGH_RISK
STU0370,1,SUB3,22,16,6,76.7,59.5,stable,SAFE
STU0370,2,SUB3,23,17,6,75.33,59.5,stable,SAFE
STU0370,3,SUB1,22,16,6,74.06,59.5,stable,WARNING
STU0370,4,SUB2,19,13,6,73.66,59.5,stable,WARNING
STU0370,5,SUB1,19,14,5,78.64,59.5,stable,SAFE
STU0370,6,SUB1,18,13,5,76.31,59.5,stable,SAFE
STU0371,1,SUB5,23,18,5,82.0,78.6,declining,SAFE
STU0371,2,SUB2,20,16,4,81.52,78.6,declining,SAFE
STU0371,3,SUB1,18,14,4,79.06,78.6,declining,SAFE
STU0371,4,SUB4,19,14,5,75.71,78.6,declining,SAFE
STU0371,5,SUB1,24,17,7,73.83,78.6,declining,WARNING
STU0371,6,SUB1,23,17,6,76.08,78.6,declining,SAFE
STU0372,1,SUB1,20,18,2,94.84,68.0,stable,SAFE
STU0372,2,SUB5,20,19,1,97.29,68.0,stable,SAFE
STU0372,3,SUB3,18,16,2,92.59,68.0,stable,SAFE
STU0372,4,SUB5,19,17,2,92.81,68.0,stable,SAFE
STU0372,5,SUB2,23,21,2,92.93,68.0,stable,SAFE
STU0372,6,SUB2,19,18,1,95.53,68.0,stable,SAFE
STU0373,1,SUB5,22,17,5,81.43,76.3,improving,SAFE
STU0373,2,SUB5,18,14,4,81.76,76.3,improving,SAFE
STU0373,3,SUB4,21,17,4,82.62,76.3,improving,SAFE
STU0373,4,SUB2,19,16,3,86.81,76.3,improving,SAFE
STU0373,5,SUB3,22,18,4,86.14,76.3,improving,SAFE
STU0373,6,SUB5,22,19,3,88.43,76.3,improving,SAFE
STU0374,1,SUB3,20,18,2,92.48,72.2,declining,SAFE
STU0374,2,SUB4,23,21,2,91.57,72.2,declining,SAFE
STU0374,3,SUB5,20,17,3,88.59,72.2,declining,SAFE
STU0374,4,SUB2,22,19,3,90.36,72.2,declining,SAFE
STU0374,5,SUB3,22,19,3,88.49,72.2,declining,SAFE
STU0374,6,SUB4,21,18,3,87.57,72.2,declining,SAFE
STU0375,1,SUB1,22,19,3,88.21,98.0,improving,SAFE
STU0375,2,SUB1,20,17,3,88.78,98.0,improving,SAFE
STU0375,3,SUB2,19,16,3,89.08,98.0,improving,SAFE
STU0375,4,SUB3,18,16,2,93.37,98.0,improving,SAFE
STU0375,5,SUB5,22,21,1,95.62,98.0,improving,SAFE
STU0375,6,SUB2,22,20,2,94.37,98.0,improving,SAFE
STU0376,1,SUB5,20,13,7,69.59,54.7,declining,WARNING
STU0376,2,SUB3,20,13,7,68.54,54.7,declining,WARNING
STU0376,3,SUB5,21,14,7,68.38,54.7,declining,WARNING
STU0376,4,SUB1,23,14,9,62.79,54.7,declining,HIGH_RISK
STU0376,5,SUB4,24,14,10,62.37,54.7,declining,HIGH_RISK
STU0376,6,SUB5,24,15,9,65.74,54.7,declining,WARNING
STU0377,1,SUB5,23,18,5,81.55,91.0,improving,SAFE
STU0377,2,SUB1,24,19,5,82.74,91.0,improving,SAFE
STU0377,3,SUB3,20,17,3,86.24,91.0,improving,SAFE
STU0377,4,SUB4,21,18,3,87.87,91.0,improving,SAFE
STU0377,5,SUB2,18,16,2,90.07,91.0,improving,SAFE
STU0377,6,SUB5,24,21,3,90.32,91.0,improving,SAFE
STU0378,1,SUB5,20,17,3,87.72,96.4,stable,SAFE
STU0378,2,SUB5,22,18,4,85.68,96.4,stable,SAFE
STU0378,3,SUB2,22,18,4,86.33,96.4,stable,SAFE
STU0378,4,SUB4,23,19,4,86.35,96.4,stable,SAFE
STU0378,5,SUB5,24,21,3,91.26,96.4,stable,SAFE
STU0378,6,SUB2,18,15,3,88.88,96.4,stable,SAFE
STU0379,1,SUB5,21,12,9,60.36,71.6,declining,HIGH_RISK
STU0379,2,SUB4,22,12,10,58.13,71.6,declining,HIGH_RISK
STU0379,3,SUB5,21,12,9,58.68,71.6,declining,HIGH_RISK
STU0379,4,SUB2,23,13,10,56.76,71.6,declining,HIGH_RISK
STU0379,5,SUB5,21,11,10,53.15,71.6,declining,HIGH_RISK
STU0379,6,SUB5,21,11,10,56.58,71.6,declining,HIGH_RISK
STU0380,1,SUB1,19,18,1,98.02,59.8,stable,SAFE
STU0380,2,SUB3,21,20,1,96.47,59.8,stable,SAFE
STU0380,3,SUB1,22,21,1,98.98,59.8,stable,SAFE
STU0380,4,SUB4,21,20,1,95.55,59.8,stable,SAFE
STU0380,5,SUB3,19,18,1,97.07,59.8,stable,SAFE
STU0380,6,SUB1,23,22,1,96.94,59.8,stable,SAFE
STU0381,1,SUB4,24,23,1,98.89,88.5,improving,SAFE
STU0381,2,SUB1,21,21,0,100.0,88.5,improving,SAFE
STU0381,3,SUB2,19,19,0,100.0,88.5,improving,SAFE
STU0381,4,SUB1,19,19,0,100.0,88.5,improving,SAFE
STU0381,5,SUB2,18,18,0,100.0,88.5,improving,SAFE
STU0381,6,SUB3,19,19,0,100.0,88.5,improving,SAFE
STU0382,1,SUB1,21,18,3,88.41,50.7,stable,SAFE
STU0382,2,SUB5,23,20,3,88.58,50.7,stable,SAFE
STU0382,3,SUB5,22,19,3,87.86,50.7,stable,SAFE
STU0382,4,SUB4,22,20,2,91.09,50.7,stable,SAFE
STU0382,5,SUB1,19,17,2,90.32,50.7,stable,SAFE
STU0382,6,SUB5,23,20,3,88.84,50.7,stable,SAFE
STU0383,1,SUB5,23,13,10,58.39,52.2,improving,HIGH_RISK
STU0383,2,SUB1,21,12,9,59.4,52.2,improving,HIGH_RISK
STU0383,3,SUB3,23,13,10,59.38,52.2,improving,HIGH_RISK
STU0383,4,SUB3,23,14,9,63.56,52.2,improving,HIGH_RISK
STU0383,5,SUB3,18,11,7,66.57,52.2,improving,WARNING
STU0383,6,SUB4,23,15,8,68.39,52.2,improving,WARNING
STU0384,1,SUB4,20,15,5,75.3,61.6,declining,SAFE
STU0384,2,SUB1,22,16,6,73.27,61.6,declining,WARNING
STU0384,3,SUB4,22,16,6,74.53,61.6,declining,WARNING
STU0384,4,SUB1,23,16,7,71.5,61.6,declining,WARNING
STU0384,5,SUB3,22,16,6,74.07,61.6,declining,WARNING
STU0384,6,SUB2,21,14,7,70.87,61.6,declining,WARNING
STU0385,1,SUB5,19,13,6,70.88,50.9,stable,WARNING
STU0385,2,SUB3,18,12,6,68.79,50.9,stable,WARNING
STU0385,3,SUB1,24,17,7,72.4,50.9,stable,WARNING
STU0385,4,SUB2,20,14,6,72.8,50.9,stable,WARNING
STU0385,5,SUB2,21,14,7,68.04,50.9,stable,WARNING
STU0385,6,SUB5,21,14,7,67.66,50.9,stable,WARNING
STU0386,1,SUB2,21,19,2,93.65,98.0,stable,SAFE
STU0386,2,SUB3,21,19,2,92.96,98.0,stable,SAFE
STU0386,3,SUB4,20,18,2,94.98,98.0,stable,SAFE
STU0386,4,SUB2,19,17,2,92.78,98.0,stable,SAFE
STU0386,5,SUB2,23,21,2,93.01,98.0,stable,SAFE
STU0386,6,SUB5,20,18,2,94.7,98.0,stable,SAFE
STU0387,1,SUB5,19,18,1,95.85,95.5,declining,SAFE
STU0387,2,SUB1,20,18,2,94.06,95.5,declining,SAFE
STU0387,3,SUB1,23,21,2,93.81,95.5,declining,SAFE
STU0387,4,SUB2,24,22,2,94.71,95.5,declining,SAFE
STU0387,5,SUB3,24,21,3,89.86,95.5,declining,SAFE
STU0387,6,SUB4,21,18,3,86.89,95.5,declining,SAFE
STU0388,1,SUB3,23,22,1,97.52,65.2,stable,SAFE
STU0388,2,SUB1,19,17,2,93.06,65.2,stable,SAFE
STU0388,3,SUB5,18,16,2,92.94,65.2,stable,SAFE
STU0388,4,SUB5,22,21,1,95.85,65.2,stable,SAFE
STU0388,5,SUB2,22,21,1,95.83,65.2,stable,SAFE
STU0388,6,SUB3,18,16,2,93.54,65.2,stable,SAFE
STU0389,1,SUB3,21,12,9,59.0,54.0,declining,HIGH_RISK
STU0389,2,SUB4,21,12,9,59.21,54.0,declining,HIGH_RISK
STU0389,3,SUB2,19,10,9,57.13,54.0,declining,HIGH_RISK
STU0389,4,SUB1,21,12,9,57.41,54.0,declining,HIGH_RISK
STU0389,5,SUB2,21,10,11,51.32,54.0,declining,HIGH_RISK
STU0389,6,SUB2,19,9,10,51.08,54.0,declining,HIGH_RISK
STU0390,1,SUB4,20,18,2,91.05,53.3,declining,SAFE
STU0390,2,SUB4,21,18,3,88.62,53.3,declining,SAFE
STU0390,3,SUB4,22,19,3,87.29,53.3,declining,SAFE
STU0390,4,SUB5,21,18,3,85.97,53.3,declining,SAFE
STU0390,5,SUB5,22,18,4,82.74,53.3,declining,SAFE
STU0390,6,SUB1,23,19,4,84.46,53.3,declining,SAFE
STU0391,1,SUB5,19,13,6,72.83,76.0,declining,WARNING
STU0391,2,SUB1,23,16,7,72.03,76.0,declining,WARNING
STU0391,3,SUB1,22,15,7,70.64,76.0,declining,WARNING
STU0391,4,SUB4,21,15,6,71.51,76.0,declining,WARNING
STU0391,5,SUB3,24,15,9,65.51,76.0,declining,WARNING
STU0391,6,SUB3,21,14,7,67.49,76.0,declining,WARNING
STU0392,1,SUB4,21,18,3,86.52,80.7,improving,SAFE
STU0392,2,SUB1,22,18,4,85.94,80.7,improving,SAFE
STU0392,3,SUB5,22,19,3,86.98,80.7,improving,SAFE
STU0392,4,SUB3,21,18,3,87.48,80.7,improving,SAFE
STU0392,5,SUB4,19,17,2,90.55,80.7,improving,SAFE
STU0392,6,SUB2,23,21,2,92.98,80.7,improving,SAFE
STU0393,1,SUB2,23,15,8,67.29,94.1,improving,WARNING
STU0393,2,SUB1,18,12,6,68.91,94.1,improving,WARNING
STU0393,3,SUB3,21,14,7,67.77,94.1,improving,WARNING
STU0393,4,SUB4,23,15,8,68.27,94.1,improving,WARNING
STU0393,5,SUB5,22,16,6,73.71,94.1,improving,WARNING
STU0393,6,SUB5,21,16,5,77.3,94.1,improving,SAFE
STU0394,1,SUB2,23,21,2,95.58,69.0,improving,SAFE
STU0394,2,SUB2,19,18,1,95.71,69.0,improving,SAFE
STU0394,3,SUB4,18,17,1,99.19,69.0,improving,SAFE
STU0394,4,SUB4,23,22,1,98.08,69.0,improving,SAFE
STU0394,5,SUB1,19,18,1,98.89,69.0,improving,SAFE
STU0394,6,SUB1,19,19,0,100.0,69.0,improving,SAFE
STU0395,1,SUB5,21,11,10,54.28,81.1,declining,HIGH_RISK
STU0395,2,SUB4,22,11,11,52.1,81.1,declining,HIGH_RISK
STU0395,3,SUB4,22,11,11,52.95,81.1,declining,HIGH_RISK
STU0395,4,SUB1,21,10,11,50.8,81.1,declining,HIGH_RISK
STU0395,5,SUB2,18,8,10,48.52,81.1,declining,HIGH_RISK
STU0395,6,SUB5,20,8,12,44.59,81.1,declining,HIGH_RISK
STU0396,1,SUB3,23,13,10,57.83,81.4,improving,HIGH_RISK
STU0396,2,SUB1,24,13,11,58.21,81.4,improving,HIGH_RISK
STU0396,3,SUB5,24,14,10,61.6,81.4,improving,HIGH_RISK
STU0396,4,SUB1,18,10,8,60.89,81.4,improving,HIGH_RISK
STU0396,5,SUB2,19,11,8,60.42,81.4,improving,HIGH_RISK
STU0396,6,SUB5,22,14,8,66.15,81.4,improving,WARNING
STU0397,1,SUB3,22,13,9,62.36,78.6,stable,HIGH_RISK
STU0397,2,SUB3,18,11,7,65.22,78.6,stable,WARNING
STU0397,3,SUB1,21,12,9,61.57,78.6,stable,HIGH_RISK
STU0397,4,SUB5,24,15,9,64.18,78.6,stable,HIGH_RISK
STU0397,5,SUB2,21,12,9,60.02,78.6,stable,HIGH_RISK
STU0397,6,SUB3,24,14,10,60.36,78.6,stable,HIGH_RISK
STU0398,1,SUB1,22,16,6,76.02,66.5,declining,SAFE
STU0398,2,SUB5,23,17,6,76.23,66.5,declining,SAFE
STU0398,3,SUB5,21,15,6,71.62,66.5,declining,WARNING
STU0398,4,SUB3,23,16,7,69.96,66.5,declining,WARNING
STU0398,5,SUB3,24,17,7,71.86,66.5,declining,WARNING
STU0398,6,SUB5,22,15,7,72.22,66.5,declining,WARNING
STU0399,1,SUB4,23,19,4,82.66,67.7,improving,SAFE
STU0399,2,SUB5,19,15,4,83.89,67.7,improving,SAFE
STU0399,3,SUB2,20,16,4,83.96,67.7,improving,SAFE
STU0399,4,SUB4,18,15,3,83.42,67.7,improving,SAFE
STU0399,5,SUB2,18,15,3,88.61,67.7,improving,SAFE
STU0399,6,SUB4,21,19,2,91.61,67.7,improving,SAFE
STU0400,1,SUB2,18,13,5,77.64,52.3,declining,SAFE
STU0400,2,SUB1,20,15,5,76.03,52.3,declining,SAFE
STU0400,3,SUB5,22,16,6,76.21,52.3,declining,SAFE
STU0400,4,SUB1,18,13,5,75.15,52.3,declining,SAFE
STU0400,5,SUB4,20,14,6,71.45,52.3,declining,WARNING
STU0400,6,SUB1,22,15,7,69.58,52.3,declining,WARNING
STU0401,1,SUB4,23,16,7,70.22,91.6,improving,WARNING
STU0401,2,SUB1,24,17,7,72.96,91.6,improving,WARNING
STU0401,3,SUB2,21,15,6,73.62,91.6,improving,WARNING
STU0401,4,SUB5,24,17,7,74.98,91.6,improving,WARNING
STU0401,5,SUB4,21,16,5,78.43,91.6,improving,SAFE
STU0401,6,SUB5,18,14,4,80.56,91.6,improving,SAFE
STU0402,1,SUB2,18,15,3,84.49,65.0,stable,SAFE
STU0402,2,SUB3,20,16,4,84.63,65.0,stable,SAFE
STU0402,3,SUB3,19,15,4,81.56,65.0,stable,SAFE
STU0402,4,SUB4,20,17,3,86.21,65.0,stable,SAFE
STU0402,5,SUB2,24,20,4,84.92,65.0,stable,SAFE
STU0402,6,SUB2,21,17,4,84.59,65.0,stable,SAFE
STU0403,1,SUB3,18,15,3,84.35,79.8,declining,SAFE
STU0403,2,SUB2,21,17,4,83.08,79.8,declining,SAFE
STU0403,3,SUB3,24,19,5,82.15,79.8,declining,SAFE
STU0403,4,SUB2,20,16,4,82.03,79.8,declining,SAFE
STU0403,5,SUB1,24,19,5,81.98,79.8,declining,SAFE
STU0403,6,SUB4,18,13,5,75.33,79.8,declining,SAFE
STU0404,1,SUB4,20,18,2,93.18,75.3,declining,SAFE
STU0404,2,SUB3,22,19,3,90.72,75.3,declining,SAFE
STU0404,3,SUB1,19,16,3,88.92,75.3,declining,SAFE
STU0404,4,SUB2,22,19,3,86.98,75.3,declining,SAFE
STU0404,5,SUB4,18,16,2,89.87,75.3,declining,SAFE
STU0404,6,SUB5,24,20,4,87.42,75.3,declining,SAFE
STU0405,1,SUB1,22,20,2,93.56,55.8,declining,SAFE
STU0405,2,SUB1,18,16,2,93.09,55.8,declining,SAFE
STU0405,3,SUB3,23,20,3,91.25,55.8,declining,SAFE
STU0405,4,SUB3,24,22,2,92.96,55.8,declining,SAFE
STU0405,5,SUB3,19,16,3,87.8,55.8,declining,SAFE
STU0405,6,SUB3,20,18,2,90.29,55.8,declining,SAFE
STU0406,1,SUB3,19,15,4,82.95,76.6,declining,SAFE
STU0406,2,SUB5,22,18,4,82.51,76.6,declining,SAFE
STU0406,3,SUB5,19,15,4,80.05,76.6,declining,SAFE
STU0406,4,SUB3,20,15,5,79.76,76.6,declining,SAFE
STU0406,5,SUB3,23,18,5,80.3,76.6,declining,SAFE
STU0406,6,SUB1,19,14,5,75.69,76.6,declining,SAFE
STU0407,1,SUB4,18,13,5,77.67,65.6,declining,SAFE
STU0407,2,SUB1,18,13,5,74.53,65.6,declining,WARNING
STU0407,3,SUB4,18,13,5,75.02,65.6,declining,SAFE
STU0407,4,SUB5,23,16,7,73.89,65.6,declining,WARNING
STU0407,5,SUB4,23,15,8,69.06,65.6,declining,WARNING
STU0407,6,SUB3,20,13,7,69.7,65.6,declining,WARNING
STU0408,1,SUB4,18,16,2,89.47,90.9,stable,SAFE
STU0408,2,SUB4,18,15,3,88.02,90.9,stable,SAFE
STU0408,3,SUB4,20,17,3,85.19,90.9,stable,SAFE
STU0408,4,SUB2,19,16,3,87.43,90.9,stable,SAFE
STU0408,5,SUB3,22,19,3,89.78,90.9,stable,SAFE
STU0408,6,SUB2,21,18,3,90.09,90.9,stable,SAFE
STU0409,1,SUB4,20,14,6,71.37,85.0,stable,WARNING
STU0409,2,SUB4,18,12,6,69.13,85.0,stable,WARNING
STU0409,3,SUB4,21,14,7,66.88,85.0,stable,WARNING
STU0409,4,SUB3,20,14,6,71.28,85.0,stable,WARNING
STU0409,5,SUB5,19,13,6,69.83,85.0,stable,WARNING
STU0409,6,SUB1,24,16,8,66.82,85.0,stable,WARNING
STU0410,1,SUB4,21,11,10,56.86,66.3,stable,HIGH_RISK
STU0410,2,SUB5,19,11,8,58.59,66.3,stable,HIGH_RISK
STU0410,3,SUB4,19,10,9,56.51,66.3,stable,HIGH_RISK
STU0410,4,SUB2,20,11,9,57.35,66.3,stable,HIGH_RISK
STU0410,5,SUB4,22,13,9,59.93,66.3,stable,HIGH_RISK
STU0410,6,SUB5,21,12,9,59.76,66.3,stable,HIGH_RISK
STU0411,1,SUB1,23,19,4,82.89,89.4,stable,SAFE
STU0411,2,SUB5,23,19,4,86.28,89.4,stable,SAFE
STU0411,3,SUB5,18,15,3,86.87,89.4,stable,SAFE
STU0411,4,SUB5,20,17,3,85.42,89.4,stable,SAFE
STU0411,5,SUB2,21,17,4,82.43,89.4,stable,SAFE
STU0411,6,SUB1,21,17,4,83.7,89.4,stable,SAFE
STU0412,1,SUB3,21,19,2,91.63,79.9,stable,SAFE
STU0412,2,SUB1,23,20,3,89.97,79.9,stable,SAFE
STU0412,3,SUB2,24,21,3,87.55,79.9,stable,SAFE
STU0412,4,SUB1,24,22,2,92.33,79.9,stable,SAFE
STU0412,5,SUB2,23,21,2,91.55,79.9,stable,SAFE
STU0412,6,SUB4,20,17,3,89.72,79.9,stable,SAFE
STU0413,1,SUB3,20,12,8,61.89,80.8,declining,HIGH_RISK
STU0413,2,SUB3,23,13,10,60.7,80.8,declining,HIGH_RISK
STU0413,3,SUB3,21,12,9,57.78,80.8,declining,HIGH_RISK
STU0413,4,SUB1,22,12,10,55.47,80.8,declining,HIGH_RISK
STU0413,5,SUB4,22,12,10,56.33,80.8,declining,HIGH_RISK
STU0413,6,SUB3,24,12,12,52.78,80.8,declining,HIGH_RISK
STU0414,1,SUB3,22,20,2,93.62,53.1,stable,SAFE
STU0414,2,SUB1,20,18,2,94.28,53.1,stable,SAFE
STU0414,3,SUB5,23,21,2,95.03,53.1,stable,SAFE
STU0414,4,SUB4,20,19,1,95.99,53.1,stable,SAFE
STU0414,5,SUB5,21,20,1,96.06,53.1,stable,SAFE
STU0414,6,SUB4,19,18,1,94.89,53.1,stable,SAFE
STU0415,1,SUB4,24,17,7,74.08,57.0,stable,WARNING
STU0415,2,SUB2,24,16,8,69.46,57.0,stable,WARNING
STU0415,3,SUB1,18,12,6,69.34,57.0,stable,WARNING
STU0415,4,SUB4,21,14,7,69.4,57.0,stable,WARNING
STU0415,5,SUB1,19,14,5,74.39,57.0,stable,WARNING
STU0415,6,SUB4,24,16,8,69.36,57.0,stable,WARNING
STU0416,1,SUB4,19,15,4,80.54,93.0,stable,SAFE
STU0416,2,SUB4,22,17,5,81.05,93.0,stable,SAFE
STU0416,3,SUB2,19,15,4,80.3,93.0,stable,SAFE
STU0416,4,SUB5,18,14,4,80.54,93.0,stable,SAFE
STU0416,5,SUB2,23,18,5,80.98,93.0,stable,SAFE
STU0416,6,SUB4,20,16,4,82.26,93.0,stable,SAFE
STU0417,1,SUB4,22,16,6,73.65,96.3,stable,WARNING
STU0417,2,SUB5,18,12,6,72.01,96.3,stable,WARNING
STU0417,3,SUB1,23,16,7,70.67,96.3,stable,WARNING
STU0417,4,SUB5,23,15,8,68.63,96.3,stable,WARNING
STU0417,5,SUB3,24,17,7,73.68,96.3,stable,WARNING
STU0417,6,SUB5,18,12,6,70.57,96.3,stable,WARNING
STU0418,1,SUB1,23,15,8,66.99,94.5,improving,WARNING
STU0418,2,SUB5,22,15,7,68.6,94.5,improving,WARNING
STU0418,3,SUB3,18,12,6,68.45,94.5,improving,WARNING
STU0418,4,SUB4,18,12,6,70.76,94.5,improving,WARNING
STU0418,5,SUB5,21,15,6,71.45,94.5,improving,WARNING
STU0418,6,SUB3,21,15,6,75.15,94.5,improving,SAFE
STU0419,1,SUB3,22,14,8,66.88,98.0,declining,WARNING
STU0419,2,SUB3,22,14,8,64.26,98.0,declining,HIGH_RISK
STU0419,3,SUB5,21,13,8,65.66,98.0,declining,WARNING
STU0419,4,SUB3,18,11,7,64.42,98.0,declining,HIGH_RISK
STU0419,5,SUB1,22,12,10,58.87,98.0,declining,HIGH_RISK
STU0419,6,SUB2,18,11,7,61.85,98.0,declining,HIGH_RISK
STU0420,1,SUB3,20,12,8,64.41,75.3,declining,HIGH_RISK
STU0420,2,SUB5,18,11,7,64.8,75.3,declining,HIGH_RISK
STU0420,3,SUB2,22,13,9,63.55,75.3,declining,HIGH_RISK
STU0420,4,SUB2,20,11,9,59.88,75.3,declining,HIGH_RISK
STU0420,5,SUB2,23,14,9,61.38,75.3,declining,HIGH_RISK
STU0420,6,SUB5,24,14,10,58.47,75.3,declining,HIGH_RISK
STU0421,1,SUB2,22,20,2,95.36,93.1,declining,SAFE
STU0421,2,SUB4,24,22,2,93.8,93.1,declining,SAFE
STU0421,3,SUB4,19,17,2,92.35,93.1,declining,SAFE
STU0421,4,SUB2,19,17,2,90.96,93.1,declining,SAFE
STU0421,5,SUB3,24,21,3,90.48,93.1,declining,SAFE
STU0421,6,SUB1,20,18,2,93.83,93.1,declining,SAFE
STU0422,1,SUB5,23,16,7,71.19,52.6,declining,WARNING
STU0422,2,SUB4,23,16,7,70.45,52.6,declining,WARNING
STU0422,3,SUB5,19,13,6,68.51,52.6,declining,WARNING
STU0422,4,SUB3,18,11,7,64.92,52.6,declining,HIGH_RISK
STU0422,5,SUB4,21,13,8,62.69,52.6,declining,HIGH_RISK
STU0422,6,SUB1,22,13,9,63.04,52.6,declining,HIGH_RISK
STU0423,1,SUB5,21,17,4,85.15,54.9,stable,SAFE
STU0423,2,SUB3,24,20,4,84.92,54.9,stable,SAFE
STU0423,3,SUB1,20,16,4,81.42,54.9,stable,SAFE
STU0423,4,SUB4,22,17,5,80.94,54.9,stable,SAFE
STU0423,5,SUB2,23,18,5,82.18,54.9,stable,SAFE
STU0423,6,SUB2,22,18,4,83.82,54.9,stable,SAFE
STU0424,1,SUB1,22,18,4,82.76,76.0,stable,SAFE
STU0424,2,SUB1,24,20,4,85.72,76.0,stable,SAFE
STU0424,3,SUB5,18,14,4,81.75,76.0,stable,SAFE
STU0424,4,SUB3,21,17,4,82.31,76.0,stable,SAFE
STU0424,5,SUB3,20,16,4,83.0,76.0,stable,SAFE
STU0424,6,SUB5,18,14,4,82.84,76.0,stable,SAFE
STU0425,1,SUB1,22,18,4,85.25,54.6,stable,SAFE
STU0425,2,SUB1,18,15,3,84.48,54.6,stable,SAFE
STU0425,3,SUB4,19,16,3,85.37,54.6,stable,SAFE
STU0425,4,SUB5,23,19,4,84.17,54.6,stable,SAFE
STU0425,5,SUB1,19,16,3,85.05,54.6,stable,SAFE
STU0425,6,SUB3,20,16,4,84.41,54.6,stable,SAFE
STU0426,1,SUB4,20,16,4,84.35,73.3,improving,SAFE
STU0426,2,SUB3,23,19,4,85.54,73.3,improving,SAFE
STU0426,3,SUB1,24,20,4,85.13,73.3,improving,SAFE
STU0426,4,SUB4,18,15,3,86.13,73.3,improving,SAFE
STU0426,5,SUB3,18,15,3,87.88,73.3,improving,SAFE
STU0426,6,SUB2,20,18,2,94.07,73.3,improving,SAFE
STU0427,1,SUB2,21,20,1,96.31,72.0,declining,SAFE
STU0427,2,SUB2,18,16,2,94.18,72.0,declining,SAFE
STU0427,3,SUB2,21,19,2,93.18,72.0,declining,SAFE
STU0427,4,SUB4,18,16,2,91.43,72.0,declining,SAFE
STU0427,5,SUB1,18,16,2,89.25,72.0,declining,SAFE
STU0427,6,SUB3,22,20,2,93.46,72.0,declining,SAFE
STU0428,1,SUB1,23,21,2,94.27,88.9,improving,SAFE
STU0428,2,SUB4,23,22,1,97.35,88.9,improving,SAFE
STU0428,3,SUB3,23,22,1,96.25,88.9,improving,SAFE
STU0428,4,SUB1,22,22,0,100.0,88.9,improving,SAFE
STU0428,5,SUB4,24,23,1,99.92,88.9,improving,SAFE
STU0428,6,SUB1,21,21,0,100.0,88.9,improving,SAFE
STU0429,1,SUB4,24,17,7,73.06,77.0,improving,WARNING
STU0429,2,SUB3,22,16,6,72.89,77.0,improving,WARNING
STU0429,3,SUB4,20,14,6,74.53,77.0,improving,WARNING
STU0429,4,SUB1,23,16,7,73.86,77.0,improving,WARNING
STU0429,5,SUB3,24,18,6,76.77,77.0,improving,SAFE
STU0429,6,SUB3,21,15,6,75.25,77.0,improving,SAFE
STU0430,1,SUB2,23,18,5,80.79,82.4,improving,SAFE
STU0430,2,SUB1,21,16,5,80.74,82.4,improving,SAFE
STU0430,3,SUB4,20,16,4,83.18,82.4,improving,SAFE
STU0430,4,SUB4,23,18,5,81.35,82.4,improving,SAFE
STU0430,5,SUB1,19,16,3,86.86,82.4,improving,SAFE
STU0430,6,SUB5,23,19,4,83.58,82.4,improving,SAFE
STU0431,1,SUB4,20,11,9,56.4,61.9,declining,HIGH_RISK
STU0431,2,SUB4,24,13,11,55.11,61.9,declining,HIGH_RISK
STU0431,3,SUB1,18,9,9,51.86,61.9,declining,HIGH_RISK
STU0431,4,SUB1,20,10,10,53.67,61.9,declining,HIGH_RISK
STU0431,5,SUB5,19,9,10,52.17,61.9,declining,HIGH_RISK
STU0431,6,SUB5,23,11,12,50.58,61.9,declining,HIGH_RISK
STU0432,1,SUB2,23,14,9,62.45,57.4,stable,HIGH_RISK
STU0432,2,SUB4,18,11,7,64.95,57.4,stable,HIGH_RISK
STU0432,3,SUB1,22,14,8,67.46,57.4,stable,WARNING
STU0432,4,SUB2,23,14,9,63.47,57.4,stable,HIGH_RISK
STU0432,5,SUB1,23,14,9,62.1,57.4,stable,HIGH_RISK
STU0432,6,SUB1,24,16,8,67.45,57.4,stable,WARNING
STU0433,1,SUB1,24,21,3,91.52,72.8,improving,SAFE
STU0433,2,SUB5,22,20,2,92.26,72.8,improving,SAFE
STU0433,3,SUB2,24,22,2,93.41,72.8,improving,SAFE
STU0433,4,SUB4,24,22,2,95.48,72.8,improving,SAFE
STU0433,5,SUB5,23,22,1,95.85,72.8,improving,SAFE
